dataset_id,protocol_id,n_sub,replicate_id,classifier_id,fold_id,auc
synthetic_pilot,cv5,50,18,knn,1,0.75
synthetic_pilot,cv5,50,18,knn,2,0.5625
synthetic_pilot,cv5,50,18,knn,3,1.0
synthetic_pilot,cv5,50,18,knn,4,0.5
synthetic_pilot,cv5,50,18,knn,5,1.0
synthetic_pilot,cv5,50,18,dtree,1,0.625
synthetic_pilot,cv5,50,18,dtree,2,0.4375
synthetic_pilot,cv5,50,18,dtree,3,0.875
synthetic_pilot,cv5,50,18,dtree,4,0.75
synthetic_pilot,cv5,50,18,dtree,5,1.0
synthetic_pilot,cv5,50,18,svm,1,0.75
synthetic_pilot,cv5,50,18,svm,2,0.5
synthetic_pilot,cv5,50,18,svm,3,1.0
synthetic_pilot,cv5,50,18,svm,4,0.875
synthetic_pilot,cv5,50,18,svm,5,0.0
synthetic_pilot,cv5,50,18,rf,1,0.6875
synthetic_pilot,cv5,50,18,rf,2,0.53125
synthetic_pilot,cv5,50,18,rf,3,1.0
synthetic_pilot,cv5,50,18,rf,4,0.875
synthetic_pilot,cv5,50,18,rf,5,1.0
synthetic_pilot,cv5,50,18,gb,1,0.875
synthetic_pilot,cv5,50,18,gb,2,0.5
synthetic_pilot,cv5,50,18,gb,3,0.75
synthetic_pilot,cv5,50,18,gb,4,0.9375
synthetic_pilot,cv5,50,18,gb,5,0.6875
synthetic_pilot,cv5,50,19,logreg,1,0.5
synthetic_pilot,cv5,50,19,logreg,2,0.8125
synthetic_pilot,cv5,50,19,logreg,3,0.5
synthetic_pilot,cv5,50,19,logreg,4,0.875
synthetic_pilot,cv5,50,19,logreg,5,0.875
synthetic_pilot,cv5,50,19,knn,1,0.59375
synthetic_pilot,cv5,50,19,knn,2,0.875
synthetic_pilot,cv5,50,19,knn,3,0.65625
synthetic_pilot,cv5,50,19,knn,4,0.6875
synthetic_pilot,cv5,50,19,knn,5,0.84375
synthetic_pilot,cv5,50,19,dtree,1,0.6875
synthetic_pilot,cv5,50,19,dtree,2,0.4375
synthetic_pilot,cv5,50,19,dtree,3,0.625
synthetic_pilot,cv5,50,19,dtree,4,0.53125
synthetic_pilot,cv5,50,19,dtree,5,0.5
synthetic_pilot,cv5,50,19,svm,1,0.375
synthetic_pilot,cv5,50,19,svm,2,0.875
synthetic_pilot,cv5,50,19,svm,3,0.75
synthetic_pilot,cv5,50,19,svm,4,0.9375
synthetic_pilot,cv5,50,19,svm,5,0.75
synthetic_pilot,cv5,50,19,rf,1,0.15625
synthetic_pilot,cv5,50,19,rf,2,0.65625
synthetic_pilot,cv5,50,19,rf,3,0.75
synthetic_pilot,cv5,50,19,rf,4,1.0
synthetic_pilot,cv5,50,19,rf,5,0.96875
synthetic_pilot,cv5,50,19,gb,1,0.75
synthetic_pilot,cv5,50,19,gb,2,0.5625
synthetic_pilot,cv5,50,19,gb,3,0.375
synthetic_pilot,cv5,50,19,gb,4,0.9375
synthetic_pilot,cv5,50,19,gb,5,0.5625
synthetic_pilot,cv5,50,20,logreg,1,0.9375
synthetic_pilot,cv5,50,20,logreg,2,0.6875
synthetic_pilot,cv5,50,20,logreg,3,0.75
synthetic_pilot,cv5,50,20,logreg,4,0.9375
synthetic_pilot,cv5,50,20,logreg,5,0.8125
synthetic_pilot,cv5,50,20,knn,1,0.75
synthetic_pilot,cv5,50,20,knn,2,0.5625
synthetic_pilot,cv5,50,20,knn,3,0.8125
synthetic_pilot,cv5,50,20,knn,4,0.53125
synthetic_pilot,cv5,50,20,knn,5,0.75
synthetic_pilot,cv5,50,20,dtree,1,0.6875
synthetic_pilot,cv5,50,20,dtree,2,0.6875
synthetic_pilot,cv5,50,20,dtree,3,0.6875
synthetic_pilot,cv5,50,20,dtree,4,0.1875
synthetic_pilot,cv5,50,20,dtree,5,0.625
synthetic_pilot,cv5,50,20,svm,1,0.6875
synthetic_pilot,cv5,50,20,svm,2,0.4375
synthetic_pilot,cv5,50,20,svm,3,0.75
synthetic_pilot,cv5,50,20,svm,4,0.375
synthetic_pilot,cv5,50,20,svm,5,0.1875
synthetic_pilot,cv5,50,20,rf,1,0.65625
synthetic_pilot,cv5,50,20,rf,2,0.375
synthetic_pilot,cv5,50,20,rf,3,0.65625
synthetic_pilot,cv5,50,20,rf,4,0.5625
synthetic_pilot,cv5,50,20,rf,5,1.0
synthetic_pilot,cv5,50,20,gb,1,0.4375
synthetic_pilot,cv5,50,20,gb,2,0.8125
synthetic_pilot,cv5,50,20,gb,3,0.6875
synthetic_pilot,cv5,50,20,gb,4,0.625
synthetic_pilot,cv5,50,20,gb,5,0.78125
synthetic_pilot,cv5,50,21,logreg,1,0.875
synthetic_pilot,cv5,50,21,logreg,2,1.0
synthetic_pilot,cv5,50,21,logreg,3,0.875
synthetic_pilot,cv5,50,21,logreg,4,0.5
synthetic_pilot,cv5,50,21,logreg,5,0.75
synthetic_pilot,cv5,50,21,knn,1,0.6875
synthetic_pilot,cv5,50,21,knn,2,1.0
synthetic_pilot,cv5,50,21,knn,3,0.4375
synthetic_pilot,cv5,50,21,knn,4,0.59375
synthetic_pilot,cv5,50,21,knn,5,0.8125
synthetic_pilot,cv5,50,21,dtree,1,0.4375
synthetic_pilot,cv5,50,21,dtree,2,0.8125
synthetic_pilot,cv5,50,21,dtree,3,0.3125
synthetic_pilot,cv5,50,21,dtree,4,0.375
synthetic_pilot,cv5,50,21,dtree,5,0.5
synthetic_pilot,cv5,50,21,svm,1,0.75
synthetic_pilot,cv5,50,21,svm,2,0.0
synthetic_pilot,cv5,50,21,svm,3,0.6875
synthetic_pilot,cv5,50,21,svm,4,0.1875
synthetic_pilot,cv5,50,21,svm,5,0.5625
synthetic_pilot,cv5,50,21,rf,1,1.0
synthetic_pilot,cv5,50,21,rf,2,0.875
synthetic_pilot,cv5,50,21,rf,3,0.5625
synthetic_pilot,cv5,50,21,rf,4,0.1875
synthetic_pilot,cv5,50,21,rf,5,0.90625
synthetic_pilot,cv5,50,21,gb,1,0.5
synthetic_pilot,cv5,50,21,gb,2,0.6875
synthetic_pilot,cv5,50,21,gb,3,0.59375
synthetic_pilot,cv5,50,21,gb,4,0.75
synthetic_pilot,cv5,50,21,gb,5,0.71875
synthetic_pilot,cv5,50,22,logreg,1,1.0
synthetic_pilot,cv5,50,22,logreg,2,0.75
synthetic_pilot,cv5,50,22,logreg,3,0.4375
synthetic_pilot,cv5,50,22,logreg,4,0.9375
synthetic_pilot,cv5,50,22,logreg,5,0.875
synthetic_pilot,cv5,50,22,knn,1,0.6875
synthetic_pilot,cv5,50,22,knn,2,0.625
synthetic_pilot,cv5,50,22,knn,3,0.5625
synthetic_pilot,cv5,50,22,knn,4,0.625
synthetic_pilot,cv5,50,22,knn,5,0.5
synthetic_pilot,cv5,50,22,dtree,1,0.6875
synthetic_pilot,cv5,50,22,dtree,2,0.5
synthetic_pilot,cv5,50,22,dtree,3,0.75
synthetic_pilot,cv5,50,22,dtree,4,0.6875
synthetic_pilot,cv5,50,22,dtree,5,0.9375
synthetic_pilot,cv5,50,22,svm,1,0.9375
synthetic_pilot,cv5,50,22,svm,2,0.5
synthetic_pilot,cv5,50,22,svm,3,0.25
synthetic_pilot,cv5,50,22,svm,4,0.8125
synthetic_pilot,cv5,50,22,svm,5,1.0
synthetic_pilot,cv5,50,22,rf,1,0.9375
synthetic_pilot,cv5,50,22,rf,2,0.46875
synthetic_pilot,cv5,50,22,rf,3,0.75
synthetic_pilot,cv5,50,22,rf,4,0.875
synthetic_pilot,cv5,50,22,rf,5,0.9375
synthetic_pilot,cv5,50,22,gb,1,0.90625
synthetic_pilot,cv5,50,22,gb,2,0.75
synthetic_pilot,cv5,50,22,gb,3,0.3125
synthetic_pilot,cv5,50,22,gb,4,0.6875
synthetic_pilot,cv5,50,22,gb,5,0.75
synthetic_pilot,cv5,50,23,logreg,1,0.75
synthetic_pilot,cv5,50,23,logreg,2,1.0
synthetic_pilot,cv5,50,23,logreg,3,0.875
synthetic_pilot,cv5,50,23,logreg,4,0.5
synthetic_pilot,cv5,50,23,logreg,5,0.875
synthetic_pilot,cv5,50,23,knn,1,0.375
synthetic_pilot,cv5,50,23,knn,2,0.9375
synthetic_pilot,cv5,50,23,knn,3,0.78125
synthetic_pilot,cv5,50,23,knn,4,0.46875
synthetic_pilot,cv5,50,23,knn,5,0.875
synthetic_pilot,cv5,50,23,dtree,1,0.5
synthetic_pilot,cv5,50,23,dtree,2,0.4375
synthetic_pilot,cv5,50,23,dtree,3,0.625
synthetic_pilot,cv5,50,23,dtree,4,0.1875
synthetic_pilot,cv5,50,23,dtree,5,0.9375
synthetic_pilot,cv5,50,23,svm,1,0.8125
synthetic_pilot,cv5,50,23,svm,2,1.0
synthetic_pilot,cv5,50,23,svm,3,0.9375
synthetic_pilot,cv5,50,23,svm,4,0.75
synthetic_pilot,cv5,50,23,svm,5,0.875
synthetic_pilot,cv5,50,23,rf,1,0.6875
synthetic_pilot,cv5,50,23,rf,2,0.9375
synthetic_pilot,cv5,50,23,rf,3,0.78125
synthetic_pilot,cv5,50,23,rf,4,0.125
synthetic_pilot,cv5,50,23,rf,5,0.96875
synthetic_pilot,cv5,50,23,gb,1,0.5625
synthetic_pilot,cv5,50,23,gb,2,0.6875
synthetic_pilot,cv5,50,23,gb,3,0.5
synthetic_pilot,cv5,50,23,gb,4,0.625
synthetic_pilot,cv5,50,23,gb,5,0.6875
synthetic_pilot,cv5,50,24,logreg,1,0.6875
synthetic_pilot,cv5,50,24,logreg,2,1.0
synthetic_pilot,cv5,50,24,logreg,3,1.0
synthetic_pilot,cv5,50,24,logreg,4,0.9375
synthetic_pilot,cv5,50,24,logreg,5,0.8125
synthetic_pilot,cv5,50,24,knn,1,0.875
synthetic_pilot,cv5,50,24,knn,2,0.96875
synthetic_pilot,cv5,50,24,knn,3,0.9375
synthetic_pilot,cv5,50,24,knn,4,0.8125
synthetic_pilot,cv5,50,24,knn,5,0.59375
synthetic_pilot,cv5,50,24,dtree,1,0.5
synthetic_pilot,cv5,50,24,dtree,2,0.8125
synthetic_pilot,cv5,50,24,dtree,3,0.75
synthetic_pilot,cv5,50,24,dtree,4,0.6875
synthetic_pilot,cv5,50,24,dtree,5,0.5
synthetic_pilot,cv5,50,24,svm,1,0.8125
synthetic_pilot,cv5,50,24,svm,2,1.0
synthetic_pilot,cv5,50,24,svm,3,1.0
synthetic_pilot,cv5,50,24,svm,4,0.9375
synthetic_pilot,cv5,50,24,svm,5,0.75
synthetic_pilot,cv5,50,24,rf,1,0.3125
synthetic_pilot,cv5,50,24,rf,2,1.0
synthetic_pilot,cv5,50,24,rf,3,0.875
synthetic_pilot,cv5,50,24,rf,4,0.9375
synthetic_pilot,cv5,50,24,rf,5,0.6875
synthetic_pilot,cv5,50,24,gb,1,0.9375
synthetic_pilot,cv5,50,24,gb,2,0.8125
synthetic_pilot,cv5,50,24,gb,3,0.9375
synthetic_pilot,cv5,50,24,gb,4,0.9375
synthetic_pilot,cv5,50,24,gb,5,0.9375
synthetic_pilot,cv5,50,25,logreg,1,0.375
synthetic_pilot,cv5,50,25,logreg,2,0.8125
synthetic_pilot,cv5,50,25,logreg,3,0.8125
synthetic_pilot,cv5,50,25,logreg,4,1.0
synthetic_pilot,cv5,50,25,logreg,5,0.625
synthetic_pilot,cv5,50,25,knn,1,0.4375
synthetic_pilot,cv5,50,25,knn,2,0.71875
synthetic_pilot,cv5,50,25,knn,3,0.5
synthetic_pilot,cv5,50,25,knn,4,0.5625
synthetic_pilot,cv5,50,25,knn,5,0.53125
synthetic_pilot,cv5,50,25,dtree,1,0.375
synthetic_pilot,cv5,50,25,dtree,2,0.4375
synthetic_pilot,cv5,50,25,dtree,3,0.5
synthetic_pilot,cv5,50,25,dtree,4,0.625
synthetic_pilot,cv5,50,25,dtree,5,0.5
synthetic_pilot,cv5,50,25,svm,1,0.625
synthetic_pilot,cv5,50,25,svm,2,0.875
synthetic_pilot,cv5,50,25,svm,3,0.625
synthetic_pilot,cv5,50,25,svm,4,0.75
synthetic_pilot,cv5,50,25,svm,5,0.8125
synthetic_pilot,cv5,50,25,rf,1,0.5625
synthetic_pilot,cv5,50,25,rf,2,1.0
synthetic_pilot,cv5,50,25,rf,3,0.8125
synthetic_pilot,cv5,50,25,rf,4,1.0
synthetic_pilot,cv5,50,25,rf,5,0.5625
synthetic_pilot,cv5,50,25,gb,1,0.625
synthetic_pilot,cv5,50,25,gb,2,0.5
synthetic_pilot,cv5,50,25,gb,3,0.59375
synthetic_pilot,cv5,50,25,gb,4,0.8125
synthetic_pilot,cv5,50,25,gb,5,0.625
synthetic_pilot,cv5,50,26,logreg,1,1.0
synthetic_pilot,cv5,50,26,logreg,2,0.75
synthetic_pilot,cv5,50,26,logreg,3,1.0
synthetic_pilot,cv5,50,26,logreg,4,0.0
synthetic_pilot,cv5,50,26,logreg,5,0.875
synthetic_pilot,cv5,50,26,knn,1,0.6875
synthetic_pilot,cv5,50,26,knn,2,0.875
synthetic_pilot,cv5,50,26,knn,3,0.65625
synthetic_pilot,cv5,50,26,knn,4,0.125
synthetic_pilot,cv5,50,26,knn,5,0.8125
synthetic_pilot,cv5,50,26,dtree,1,0.3125
synthetic_pilot,cv5,50,26,dtree,2,0.875
synthetic_pilot,cv5,50,26,dtree,3,0.75
synthetic_pilot,cv5,50,26,dtree,4,0.375
synthetic_pilot,cv5,50,26,dtree,5,0.5
synthetic_pilot,cv5,50,26,svm,1,0.5
synthetic_pilot,cv5,50,26,svm,2,0.1875
synthetic_pilot,cv5,50,26,svm,3,0.0625
synthetic_pilot,cv5,50,26,svm,4,0.1875
synthetic_pilot,cv5,50,26,svm,5,0.0625
synthetic_pilot,cv5,50,26,rf,1,0.5
synthetic_pilot,cv5,50,26,rf,2,0.8125
synthetic_pilot,cv5,50,26,rf,3,0.8125
synthetic_pilot,cv5,50,26,rf,4,0.21875
synthetic_pilot,cv5,50,26,rf,5,0.6875
synthetic_pilot,cv5,50,26,gb,1,0.625
synthetic_pilot,cv5,50,26,gb,2,0.875
synthetic_pilot,cv5,50,26,gb,3,0.9375
synthetic_pilot,cv5,50,26,gb,4,0.25
synthetic_pilot,cv5,50,26,gb,5,1.0
synthetic_pilot,cv5,50,27,logreg,1,0.875
synthetic_pilot,cv5,50,27,logreg,2,0.875
synthetic_pilot,cv5,50,27,logreg,3,0.75
synthetic_pilot,cv5,50,27,logreg,4,0.625
synthetic_pilot,cv5,50,27,logreg,5,0.875
synthetic_pilot,cv5,50,27,knn,1,0.8125
synthetic_pilot,cv5,50,27,knn,2,0.625
synthetic_pilot,cv5,50,27,knn,3,0.8125
synthetic_pilot,cv5,50,27,knn,4,1.0
synthetic_pilot,cv5,50,27,knn,5,0.875
synthetic_pilot,cv5,50,27,dtree,1,0.75
synthetic_pilot,cv5,50,27,dtree,2,0.4375
synthetic_pilot,cv5,50,27,dtree,3,0.9375
synthetic_pilot,cv5,50,27,dtree,4,0.3125
synthetic_pilot,cv5,50,27,dtree,5,0.6875
synthetic_pilot,cv5,50,27,svm,1,0.6875
synthetic_pilot,cv5,50,27,svm,2,0.5625
synthetic_pilot,cv5,50,27,svm,3,1.0
synthetic_pilot,cv5,50,27,svm,4,0.5
synthetic_pilot,cv5,50,27,svm,5,0.9375
synthetic_pilot,cv5,50,27,rf,1,0.75
synthetic_pilot,cv5,50,27,rf,2,0.59375
synthetic_pilot,cv5,50,27,rf,3,0.625
synthetic_pilot,cv5,50,27,rf,4,0.5
synthetic_pilot,cv5,50,27,rf,5,0.5
synthetic_pilot,cv5,50,27,gb,1,1.0
synthetic_pilot,cv5,50,27,gb,2,0.46875
synthetic_pilot,cv5,50,27,gb,3,1.0
synthetic_pilot,cv5,50,27,gb,4,0.875
synthetic_pilot,cv5,50,27,gb,5,0.875
synthetic_pilot,cv5,50,28,logreg,1,0.9375
synthetic_pilot,cv5,50,28,logreg,2,0.9375
synthetic_pilot,cv5,50,28,logreg,3,0.9375
synthetic_pilot,cv5,50,28,logreg,4,0.4375
synthetic_pilot,cv5,50,28,logreg,5,1.0
synthetic_pilot,cv5,50,28,knn,1,0.8125
synthetic_pilot,cv5,50,28,knn,2,1.0
synthetic_pilot,cv5,50,28,knn,3,1.0
synthetic_pilot,cv5,50,28,knn,4,0.59375
synthetic_pilot,cv5,50,28,knn,5,0.90625
synthetic_pilot,cv5,50,28,dtree,1,0.625
synthetic_pilot,cv5,50,28,dtree,2,0.75
synthetic_pilot,cv5,50,28,dtree,3,0.625
synthetic_pilot,cv5,50,28,dtree,4,0.5
synthetic_pilot,cv5,50,28,dtree,5,0.75
synthetic_pilot,cv5,50,28,svm,1,0.875
synthetic_pilot,cv5,50,28,svm,2,0.9375
synthetic_pilot,cv5,50,28,svm,3,0.9375
synthetic_pilot,cv5,50,28,svm,4,0.75
synthetic_pilot,cv5,50,28,svm,5,0.9375
synthetic_pilot,cv5,50,28,rf,1,0.8125
synthetic_pilot,cv5,50,28,rf,2,1.0
synthetic_pilot,cv5,50,28,rf,3,0.65625
synthetic_pilot,cv5,50,28,rf,4,0.34375
synthetic_pilot,cv5,50,28,rf,5,0.9375
synthetic_pilot,cv5,50,28,gb,1,0.75
synthetic_pilot,cv5,50,28,gb,2,0.8125
synthetic_pilot,cv5,50,28,gb,3,0.6875
synthetic_pilot,cv5,50,28,gb,4,0.375
synthetic_pilot,cv5,50,28,gb,5,0.875
synthetic_pilot,cv5,50,29,logreg,1,0.9375
synthetic_pilot,cv5,50,29,logreg,2,1.0
synthetic_pilot,cv5,50,29,logreg,3,0.25
synthetic_pilot,cv5,50,29,logreg,4,0.8125
synthetic_pilot,cv5,50,29,logreg,5,0.5
synthetic_pilot,cv5,50,29,knn,1,0.65625
synthetic_pilot,cv5,50,29,knn,2,0.5
synthetic_pilot,cv5,50,29,knn,3,0.3125
synthetic_pilot,cv5,50,29,knn,4,0.65625
synthetic_pilot,cv5,50,29,knn,5,0.5625
synthetic_pilot,cv5,50,29,dtree,1,0.625
synthetic_pilot,cv5,50,29,dtree,2,0.75
synthetic_pilot,cv5,50,29,dtree,3,0.5
synthetic_pilot,cv5,50,29,dtree,4,0.9375
synthetic_pilot,cv5,50,29,dtree,5,0.75
synthetic_pilot,cv5,50,29,svm,1,0.0
synthetic_pilot,cv5,50,29,svm,2,0.625
synthetic_pilot,cv5,50,29,svm,3,0.4375
synthetic_pilot,cv5,50,29,svm,4,0.8125
synthetic_pilot,cv5,50,29,svm,5,0.375
synthetic_pilot,cv5,50,29,rf,1,0.84375
synthetic_pilot,cv5,50,29,rf,2,0.9375
synthetic_pilot,cv5,50,29,rf,3,0.3125
synthetic_pilot,cv5,50,29,rf,4,0.875
synthetic_pilot,cv5,50,29,rf,5,0.75
synthetic_pilot,cv5,50,29,gb,1,0.75
synthetic_pilot,cv5,50,29,gb,2,1.0
synthetic_pilot,cv5,50,29,gb,3,0.4375
synthetic_pilot,cv5,50,29,gb,4,0.875
synthetic_pilot,cv5,50,29,gb,5,0.9375
synthetic_pilot,cv5,50,30,logreg,1,0.75
synthetic_pilot,cv5,50,30,logreg,2,0.75
synthetic_pilot,cv5,50,30,logreg,3,0.75
synthetic_pilot,cv5,50,30,logreg,4,0.4375
synthetic_pilot,cv5,50,30,logreg,5,0.625
synthetic_pilot,cv5,50,30,knn,1,0.5625
synthetic_pilot,cv5,50,30,knn,2,0.90625
synthetic_pilot,cv5,50,30,knn,3,0.5
synthetic_pilot,cv5,50,30,knn,4,0.25
synthetic_pilot,cv5,50,30,knn,5,0.8125
synthetic_pilot,cv5,50,30,dtree,1,0.375
synthetic_pilot,cv5,50,30,dtree,2,0.4375
synthetic_pilot,cv5,50,30,dtree,3,0.3125
synthetic_pilot,cv5,50,30,dtree,4,0.8125
synthetic_pilot,cv5,50,30,dtree,5,0.5
synthetic_pilot,cv5,50,30,svm,1,0.5
synthetic_pilot,cv5,50,30,svm,2,0.6875
synthetic_pilot,cv5,50,30,svm,3,0.6875
synthetic_pilot,cv5,50,30,svm,4,0.25
synthetic_pilot,cv5,50,30,svm,5,0.25
synthetic_pilot,cv5,50,30,rf,1,0.4375
synthetic_pilot,cv5,50,30,rf,2,0.15625
synthetic_pilot,cv5,50,30,rf,3,0.125
synthetic_pilot,cv5,50,30,rf,4,0.6875
synthetic_pilot,cv5,50,30,rf,5,0.4375
synthetic_pilot,cv5,50,30,gb,1,0.46875
synthetic_pilot,cv5,50,30,gb,2,0.5625
synthetic_pilot,cv5,50,30,gb,3,0.25
synthetic_pilot,cv5,50,30,gb,4,0.375
synthetic_pilot,cv5,50,30,gb,5,0.25
synthetic_pilot,cv5,50,31,logreg,1,0.5625
synthetic_pilot,cv5,50,31,logreg,2,0.875
synthetic_pilot,cv5,50,31,logreg,3,0.0
synthetic_pilot,cv5,50,31,logreg,4,0.5
synthetic_pilot,cv5,50,31,logreg,5,0.75
synthetic_pilot,cv5,50,31,knn,1,0.65625
synthetic_pilot,cv5,50,31,knn,2,0.4375
synthetic_pilot,cv5,50,31,knn,3,0.28125
synthetic_pilot,cv5,50,31,knn,4,0.5
synthetic_pilot,cv5,50,31,knn,5,0.53125
synthetic_pilot,cv5,50,31,dtree,1,0.3125
synthetic_pilot,cv5,50,31,dtree,2,0.46875
synthetic_pilot,cv5,50,31,dtree,3,0.34375
synthetic_pilot,cv5,50,31,dtree,4,0.5
synthetic_pilot,cv5,50,31,dtree,5,0.5625
synthetic_pilot,cv5,50,31,svm,1,0.5
synthetic_pilot,cv5,50,31,svm,2,0.0625
synthetic_pilot,cv5,50,31,svm,3,0.0
synthetic_pilot,cv5,50,31,svm,4,0.1875
synthetic_pilot,cv5,50,31,svm,5,0.5
synthetic_pilot,cv5,50,31,rf,1,0.15625
synthetic_pilot,cv5,50,31,rf,2,0.3125
synthetic_pilot,cv5,50,31,rf,3,0.1875
synthetic_pilot,cv5,50,31,rf,4,0.125
synthetic_pilot,cv5,50,31,rf,5,0.4375
synthetic_pilot,cv5,50,31,gb,1,0.5
synthetic_pilot,cv5,50,31,gb,2,0.375
synthetic_pilot,cv5,50,31,gb,3,0.25
synthetic_pilot,cv5,50,31,gb,4,0.25
synthetic_pilot,cv5,50,31,gb,5,0.4375
synthetic_pilot,cv5,50,32,logreg,1,0.5
synthetic_pilot,cv5,50,32,logreg,2,0.3125
synthetic_pilot,cv5,50,32,logreg,3,1.0
synthetic_pilot,cv5,50,32,logreg,4,0.625
synthetic_pilot,cv5,50,32,logreg,5,0.6875
synthetic_pilot,cv5,50,32,knn,1,0.4375
synthetic_pilot,cv5,50,32,knn,2,0.875
synthetic_pilot,cv5,50,32,knn,3,0.6875
synthetic_pilot,cv5,50,32,knn,4,0.5625
synthetic_pilot,cv5,50,32,knn,5,0.8125
synthetic_pilot,cv5,50,32,dtree,1,0.3125
synthetic_pilot,cv5,50,32,dtree,2,0.4375
synthetic_pilot,cv5,50,32,dtree,3,0.9375
synthetic_pilot,cv5,50,32,dtree,4,0.375
synthetic_pilot,cv5,50,32,dtree,5,0.75
synthetic_pilot,cv5,50,32,svm,1,0.625
synthetic_pilot,cv5,50,32,svm,2,0.9375
synthetic_pilot,cv5,50,32,svm,3,0.75
synthetic_pilot,cv5,50,32,svm,4,0.75
synthetic_pilot,cv5,50,32,svm,5,1.0
synthetic_pilot,cv5,50,32,rf,1,0.5
synthetic_pilot,cv5,50,32,rf,2,0.15625
synthetic_pilot,cv5,50,32,rf,3,0.9375
synthetic_pilot,cv5,50,32,rf,4,0.25
synthetic_pilot,cv5,50,32,rf,5,0.65625
synthetic_pilot,cv5,50,32,gb,1,0.75
synthetic_pilot,cv5,50,32,gb,2,0.125
synthetic_pilot,cv5,50,32,gb,3,0.75
synthetic_pilot,cv5,50,32,gb,4,0.71875
synthetic_pilot,cv5,50,32,gb,5,0.25
synthetic_pilot,cv5,50,33,logreg,1,0.9375
synthetic_pilot,cv5,50,33,logreg,2,0.625
synthetic_pilot,cv5,50,33,logreg,3,0.625
synthetic_pilot,cv5,50,33,logreg,4,0.6875
synthetic_pilot,cv5,50,33,logreg,5,0.75
synthetic_pilot,cv5,50,33,knn,1,0.5625
synthetic_pilot,cv5,50,33,knn,2,0.5
synthetic_pilot,cv5,50,33,knn,3,0.75
synthetic_pilot,cv5,50,33,knn,4,0.4375
synthetic_pilot,cv5,50,33,knn,5,0.8125
synthetic_pilot,cv5,50,33,dtree,1,0.625
synthetic_pilot,cv5,50,33,dtree,2,0.3125
synthetic_pilot,cv5,50,33,dtree,3,0.4375
synthetic_pilot,cv5,50,33,dtree,4,0.75
synthetic_pilot,cv5,50,33,dtree,5,0.4375
synthetic_pilot,cv5,50,33,svm,1,0.25
synthetic_pilot,cv5,50,33,svm,2,0.375
synthetic_pilot,cv5,50,33,svm,3,0.375
synthetic_pilot,cv5,50,33,svm,4,0.4375
synthetic_pilot,cv5,50,33,svm,5,0.75
synthetic_pilot,cv5,50,33,rf,1,0.875
synthetic_pilot,cv5,50,33,rf,2,0.6875
synthetic_pilot,cv5,50,33,rf,3,0.625
synthetic_pilot,cv5,50,33,rf,4,0.625
synthetic_pilot,cv5,50,33,rf,5,0.71875
synthetic_pilot,cv5,50,33,gb,1,0.5
synthetic_pilot,cv5,50,33,gb,2,0.75
synthetic_pilot,cv5,50,33,gb,3,0.3125
synthetic_pilot,cv5,50,33,gb,4,0.6875
synthetic_pilot,cv5,50,33,gb,5,0.4375
synthetic_pilot,cv5,50,34,logreg,1,0.5
synthetic_pilot,cv5,50,34,logreg,2,0.625
synthetic_pilot,cv5,50,34,logreg,3,1.0
synthetic_pilot,cv5,50,34,logreg,4,0.9375
synthetic_pilot,cv5,50,34,logreg,5,0.8125
synthetic_pilot,cv5,50,34,knn,1,0.75
synthetic_pilot,cv5,50,34,knn,2,0.5625
synthetic_pilot,cv5,50,34,knn,3,1.0
synthetic_pilot,cv5,50,34,knn,4,0.90625
synthetic_pilot,cv5,50,34,knn,5,0.96875
synthetic_pilot,cv5,50,34,dtree,1,0.375
synthetic_pilot,cv5,50,34,dtree,2,0.4375
synthetic_pilot,cv5,50,34,dtree,3,0.75
synthetic_pilot,cv5,50,34,dtree,4,0.5
synthetic_pilot,cv5,50,34,dtree,5,0.6875
synthetic_pilot,cv5,50,34,svm,1,0.625
synthetic_pilot,cv5,50,34,svm,2,0.5625
synthetic_pilot,cv5,50,34,svm,3,1.0
synthetic_pilot,cv5,50,34,svm,4,0.8125
synthetic_pilot,cv5,50,34,svm,5,1.0
synthetic_pilot,cv5,50,34,rf,1,0.4375
synthetic_pilot,cv5,50,34,rf,2,0.53125
synthetic_pilot,cv5,50,34,rf,3,0.75
synthetic_pilot,cv5,50,34,rf,4,0.8125
synthetic_pilot,cv5,50,34,rf,5,0.875
synthetic_pilot,cv5,50,34,gb,1,0.375
synthetic_pilot,cv5,50,34,gb,2,0.5
synthetic_pilot,cv5,50,34,gb,3,0.875
synthetic_pilot,cv5,50,34,gb,4,0.8125
synthetic_pilot,cv5,50,34,gb,5,1.0
synthetic_pilot,cv5,50,35,logreg,1,0.75
synthetic_pilot,cv5,50,35,logreg,2,0.375
synthetic_pilot,cv5,50,35,logreg,3,0.75
synthetic_pilot,cv5,50,35,logreg,4,0.375
synthetic_pilot,cv5,50,35,logreg,5,0.875
synthetic_pilot,cv5,50,35,knn,1,0.625
synthetic_pilot,cv5,50,35,knn,2,0.65625
synthetic_pilot,cv5,50,35,knn,3,0.75
synthetic_pilot,cv5,50,35,knn,4,0.1875
synthetic_pilot,cv5,50,35,knn,5,0.8125
synthetic_pilot,cv5,50,35,dtree,1,0.5
synthetic_pilot,cv5,50,35,dtree,2,0.8125
synthetic_pilot,cv5,50,35,dtree,3,0.3125
synthetic_pilot,cv5,50,35,dtree,4,0.4375
synthetic_pilot,cv5,50,35,dtree,5,0.625
